artistName,spotifyName,imageUrl,genres,spotifyUrl
Steril,STERIL,https://i.scdn.co/image/ab67616d0000b273488c15f16e522cd619310d9b,[],https://open.spotify.com/artist/4jgBHOo1uMA7NnfSBXIif6
Psychopomps,Psychopomps,https://i.scdn.co/image/ab67616d0000b273e26143f6d30c5e7ffb743a28,"['ebm', 'electro-industrial', 'industrial metal', 'industrial rock']",https://open.spotify.com/artist/4JqZyNsZsn98jAP0AIsPvq
Disharmony,Disharmony,,[],https://open.spotify.com/artist/3eXQqWhutDTJYYngGJz4Ku
genCAB,genCAB,https://i.scdn.co/image/ab6761610000e5eb62c2d3824494405554e17a11,['industrial pop'],https://open.spotify.com/artist/5IN6zApha7pbFhLfAO8u14
Flesh Field,Flesh Field,https://i.scdn.co/image/ab67616d0000b2732ad7798ef0e1a234d196d432,"['aggrotech', 'electro-industrial', 'futurepop', 'industrial metal']",https://open.spotify.com/artist/6yf3GRyJ6hVtk9ahV5kflO
CTRLer,CTRLer,,[],https://open.spotify.com/artist/5NysA5JOvnqbbFRRt40dwG
Run Level Zero,Run Level Zero,,[],https://open.spotify.com/artist/6WKk6MmQFSLGimt20hHPDM
Chrysalide,Chrysalide,https://i.scdn.co/image/ab67616d0000b2737e35efa20a78cf247551b608,[],https://open.spotify.com/artist/7DMHidDee1wWKutnOlnCWp
Rockz,Rockz,https://i.scdn.co/image/ab67616d0000b27320634346fa5affe5d5435b70,[],https://open.spotify.com/artist/0KXKqo3Bbg5myMxcLrWRC2
Nevilton,Nevilton,https://i.scdn.co/image/ab6761610000e5ebc2747d68b1e6af093f94f3a4,['brazilian indie'],https://open.spotify.com/artist/070r60ijuqN9KisFCwV6uM
Fondo Flamenco,Fondo Flamenco,https://i.scdn.co/image/ab6761610000e5eba6ba7ec9c3b85c621d423d93,"['flamenco fusion', 'pop flamenco', 'spanish pop', 'spanish pop rock']",https://open.spotify.com/artist/0YIhVMmaboWI25NVbZRkmo
Harel Skaat,Harel Skaat,https://i.scdn.co/image/ab6761610000e5ebaab9c1f65d996867f3ddd3ad,"['festigal', 'israeli pop']",https://open.spotify.com/artist/3kZ7g7lW0eeBtoNxtw6zZY
Casely,Casely,https://i.scdn.co/image/ab6761610000e5ebaf325ff4cf6e55bf4e6102f4,[],https://open.spotify.com/artist/1AeGYbZw11NJuTgs0wCOJ6
Michael Paynter,Michael Paynter,https://i.scdn.co/image/ab67616d0000b273137bde3101292f39090683ea,[],https://open.spotify.com/artist/0mCK5i2RVWTwvL9ZXbzUP0
Jessica & Lisa,"Jessica Leblanc Berry, Chelsea Ellison & Lisa Shannon",,[],https://open.spotify.com/artist/3bgDUpLh9tBPOkYkpXxj1S
Lisa & Jessica,"Jessica Leblanc Berry, Lisa Shannon & Chelsea Ellison",,[],https://open.spotify.com/artist/2gEfAqvSurgzFSrnIHggTP
Pequena Sereia (Remix),Pequena Sereia (Remix),,[],
78violet,78violet,https://i.scdn.co/image/ab67616d0000b2737038a5f9832b904c88b34c7d,"['candy pop', 'post-teen pop']",https://open.spotify.com/artist/5GADIJpXAjArLQXb0NXXWZ
The Dead Cool Dropouts,The Dead Cool Dropouts,,[],
Drew Seeley & Selena Gomez,Drew Seeley & Selena Gomez,,[],
"Cast of ""Sonny With a Chance""","Cast of ""Sonny With a Chance""",,[],
Ashley Tisdale & Lucas Grabeel,Ashley Tisdale & Lucas Grabeel,,[],
Demi Lovato ft SWAC cast,Demi Lovato ft SWAC cast,,[],
Huckapoo,Huckapoo,,[],
Ryan and Sharpay,Ryan and Sharpay,,[],
Hannah Montana and Miley Cyrus,Hannah Montana and Miley Cyrus,,[],
Demi Lovato-MuSiCaCeNtRaL.CoM & ReLoADeD69.NeT,Demi Lovato-MuSiCaCeNtRaL.CoM & ReLoADeD69.NeT,,[],
the veronicas,The Veronicas,https://i.scdn.co/image/ab6761610000e5eb6b35f6afa8b8f9758ab6f14f,"['australian pop', 'candy pop', 'dance pop', 'girl group', 'post-teen pop']",https://open.spotify.com/artist/1dIdBZaaHRW2bDTkHNfWln
Light Asylum,Light Asylum,https://i.scdn.co/image/ab6761610000e5eb34381c661ddca7bf5d2d3356,"['grave wave', 'metropopolis']",https://open.spotify.com/artist/2y98d6N81pArQNXYvkupr8
Гренки,Гренки,,[],
phantom icicles,phantom icicles,,[],
Ehron Vonallen,Ehron Vonallen,,[],
The Roy Shukers,The Roy Shukers,,[],
Dave Barnes,Dave Barnes,https://i.scdn.co/image/ab6761610000e5eb056716cd127028c7a647bc13,"['acoustic pop', 'neo mellow']",https://open.spotify.com/artist/7hbH1qupmU6HxVBjWJItlq
Beecher,Beecher,https://i.scdn.co/image/ab6761610000e5ebcfa7232a83540d0c6d9d6ed8,[],https://open.spotify.com/artist/5gqLy6qnRaFf4CrZoYWUQh
Witchfinder General,Witchfinder General,https://i.scdn.co/image/ab67616d0000b273b29f071bff933acd9411b517,"['doom metal', 'nwobhm', 'uk doom metal']",https://open.spotify.com/artist/1QqtUGvZnULbTYLj6y69vO
Riblja Corba,Riblja Corba,https://i.scdn.co/image/ab6772690000c46c0c2024ffc3b34245e45da5fd,['yugoslav rock'],https://open.spotify.com/artist/7ET6Htzqtmr3w1tOoHLJAm
Saint Vitus,Saint Vitus,https://i.scdn.co/image/758296df918c432a940548a2b3e2f204af8f3b77,"['doom metal', 'sludge metal', 'stoner rock']",https://open.spotify.com/artist/64yj4wx5kNH3NTUW0ghyxn
Tony Iommi,Tony Iommi,https://i.scdn.co/image/ab6761610000e5eb1308bc23f130a84f0a0dbb13,[],https://open.spotify.com/artist/7iA7uWUkWLpapsaaqmzRQV
Battleheart,Battleheart,,[],
Vienna Teng,Vienna Teng,https://i.scdn.co/image/ab6761610000e5ebc935ffa7d5a2df4d0f657532,"['ectofolk', 'melancholia', 'piano rock']",https://open.spotify.com/artist/0xbwBKuWBNWfDBFsrRJEJG
Dar Williams,Dar Williams,https://i.scdn.co/image/ab6761610000e5eb23bbe891d4949b0aa340a9aa,"['ectofolk', 'folk', 'lilith', 'singer-songwriter', ""women's music""]",https://open.spotify.com/artist/4Aarr7f0itQ2WFmmiPcriK
Rich Mullins,Rich Mullins,https://i.scdn.co/image/ab67616d0000b273e28f1fa4e883a8fad8e3fd16,"['ccm', 'christian alternative rock', 'christian music']",https://open.spotify.com/artist/13UhfW7GPizrArBwq7ugps
Hagood Hardy,Hagood Hardy,https://i.scdn.co/image/ab67616d0000b27327bb7f61ed17d32d1f215414,['canadian soundtrack'],https://open.spotify.com/artist/2qbLM1AGCjpzC3PcOFMFU5
Agnes Milewski,Agnes Milewski,https://i.scdn.co/image/ab6761610000e5ebd729cbaf5c046fb90e7f74fe,[],https://open.spotify.com/artist/77lU7evbljhsJhYf4ZHkRR
Marco Beltrami,Marco Beltrami,https://i.scdn.co/image/22762eb95a3e7d9845fa2319936236a93d5e3f31,"['orchestral soundtrack', 'soundtrack']",https://open.spotify.com/artist/7yAPsqNhqqsTGsuOSZJg0i
Christophe Beck,Christophe Beck,https://i.scdn.co/image/ab6761610000e5ebe2d7bf2a47a8390b9e43281c,"['canadian soundtrack', 'soundtrack']",https://open.spotify.com/artist/1GjWNGbMtHDQ7CNYf2d7cw
original score,Original Score,,[],https://open.spotify.com/artist/5RvRGp3aZDwtLysz5bPGso
Bill Whelan,Bill Whelan,https://i.scdn.co/image/6bdfb2639f223b37bfcb44bf706efc2507c1e22c,['irish contemporary classical'],https://open.spotify.com/artist/7I45cJlgpJa5SLVWqocmjb
Drained Scorn,Drained Scorn,,[],
Umbra et Imago,Umbra et Imago,https://i.scdn.co/image/ab67616d0000b273fed018887f8dffa427b7f95e,"['dark wave', 'medieval rock', 'neue deutsche todeskunst']",https://open.spotify.com/artist/3JFlH30MiMHSSreic83Nj6
Mekrokiev,Mekrokiev,https://i.scdn.co/image/ab6761610000e5ebe07dade7d69af8faac18fde5,"['post-punk mexicano', 'rock gotico']",https://open.spotify.com/artist/4uspUZLRwtusRSHbP08eiw
CODE NAME: K1LL,CODE NAME: K1LL,,[],
neurotoxxik,neurotoxxik,,[],
yade,Yade,https://i.scdn.co/image/ab67616d0000b273704aea5e968dd8d6930be2bb,[],https://open.spotify.com/artist/3Kmg1fobxOP32R8oUCJlVe
Untoten vs. Soko Friedhof,Untoten vs. Soko Friedhof,,[],
Frightdoll,Frightdoll,,[],
Opera Multi Steel,Opera Multi Steel,https://i.scdn.co/image/ab6761610000e5eb26146529d3937fe1c7ac9d3a,"['coldwave', 'french post-punk', 'french synthpop', 'gothic post-punk', 'minimal wave']",https://open.spotify.com/artist/6m2jGvg6W9vsuZ01J6hZoK
Enchained Souls,Enchained Souls,https://i.scdn.co/image/ab67616d0000b273ca3490d50f85046081c2649e,[],https://open.spotify.com/artist/0IRh2ZNNfbEV6tvETmPUyt
Aesma Daeva,Aesma Daeva,https://i.scdn.co/image/ab67616d0000b2739d7e5497a3e6d3c0e8b2f4b3,"['fallen angel', 'gothic metal', 'gothic symphonic metal', 'opera metal', 'symphonic metal']",https://open.spotify.com/artist/2hI2mYVRxGZjwCZrETOCtJ
AKADO,AKADO,https://i.scdn.co/image/ab6761610000e5eb7900aa6f98bca94bff5f6d77,['russian alternative rock'],https://open.spotify.com/artist/7pLE4jA5v1XWz73P9xwnHR
Sleetgrout,Sleetgrout,https://i.scdn.co/image/ab67616d0000b2731fdae692f7a62515651894e0,['aggrotech'],https://open.spotify.com/artist/4YKPhVHdA0DAZ9e1eqKQz8
Inline.seX.Terror,inline.seX.terror,https://i.scdn.co/image/ab67616d0000b27380e8db9f11bd622a60a3a935,[],https://open.spotify.com/artist/3nGyajXF1k2WfZez4LhCJo
Skyhooks,Skyhooks,https://i.scdn.co/image/1f5927475017fb0bbbb57c671220f155b1f4d94e,"['australian rock', 'glam rock']",https://open.spotify.com/artist/1vdU5KvV0nDAjPRfpRKjRL
"Alec ""acker dacker"" Whitehead feat. Kimmy ""wigga wigga lego stegasaurus dim simmer"" Hale","Alec ""acker dacker"" Whitehead feat. Kimmy ""wigga wigga lego stegasaurus dim simmer"" Hale",,[],
Electro Rockerz,Electro Rockerz,,[],
Ariane Moffatt,Ariane Moffatt,https://i.scdn.co/image/ab6761610000e5ebd9e1ff7c25a1a0b41c12cc9d,"['auteur-compositeur-interprete quebecois', 'french indie folk', 'indie quebecois', 'pop quebecois']",https://open.spotify.com/artist/5x9UA1g9OYt1wCyPb0YN8l
Brian May,Brian May,https://i.scdn.co/image/ab6761610000e5ebf61cc1bdeee1f14bff38c7df,['glam rock'],https://open.spotify.com/artist/2NcbLU1bW55eahD0UgD7U3
Stampede,Stampede,https://i.scdn.co/image/ab67616d0000b2733f15809c6030738dd075dbf6,"['new tejano', 'tejano']",https://open.spotify.com/artist/7qwpOW6wXpfvkYw0PRzOG0
Neil Patrick Harris,Neil Patrick Harris,https://i.scdn.co/image/5f6e2560cac39961626610acfc9192c7d78975dc,['hollywood'],https://open.spotify.com/artist/3UBvyQF5Hipou6Pm7wncxr
Transmitters,Transmitters,https://i.scdn.co/image/ab67616d0000b2739f9b7ef93d221dc0c11df60b,[],https://open.spotify.com/artist/7A3UGDBJ3YquLV4EjNiWUc
loungeclash,loungeclash,,[],
Loop Guru,Loop Guru,https://i.scdn.co/image/ab67616d0000b2737ecaaf9bb11e607769cc6dba,['world fusion'],https://open.spotify.com/artist/0y46raHPv0ngB5KfMhS7lV
Slipper,Slippery,,[],https://open.spotify.com/artist/4wzZUTtPqrsvMFlpNQ0FeG
Tivoli Symphony Orchestra,Tivoli Symphony Orchestra,https://i.scdn.co/image/ab67616d0000b273a9ce421bdd0c0b3ed1e81012,['nordic orchestra'],https://open.spotify.com/artist/0phF5a2VfnacGOFWFei1c8
A Kid Hereafter,A Kid Hereafter,https://i.scdn.co/image/ab67616d0000b273ed2834288bfa2b32c8222cda,[],https://open.spotify.com/artist/2BYCyY25f6I2Cxbk7H31Kl
Klaus Lynggaard,Klaus Lynggaard,https://i.scdn.co/image/ab67616d0000b2731b44d65f85210aa19b8f9ab2,[],https://open.spotify.com/artist/4DOCDdVJwi7H1a2VCAmj1d
isam b,Isam B,https://i.scdn.co/image/ab6761610000e5eb05199408723748f661f1852a,[],https://open.spotify.com/artist/218LevPPeOxyNAdXNGb9SG
Spok Frevo Orquestra,Spok Frevo Orquestra,https://i.scdn.co/image/ab67616d0000b2731429dad4a5aff18a3a4c4de5,"['brazilian modern jazz', 'frevo', 'musica pernambucana']",https://open.spotify.com/artist/0m1AwGfMgl1gRCsIhottQY
Erik Levander,Erik Levander,https://i.scdn.co/image/64a4670131595f53e13a60a5f7dab910dbc5b227,[],https://open.spotify.com/artist/4faNgpRbQqMKtr5M0JQPij
Tumi and the Volume,Tumi and the Volume,https://i.scdn.co/image/ab67616d0000b2733967a73d6b16ec8124be0acd,['south african hip hop'],https://open.spotify.com/artist/0ENZWEaGOH4TwduR2jkZki
18th Dye,18th Dye,https://i.scdn.co/image/ab67616d0000b273003b01180b21112e815d675b,['german alternative rock'],https://open.spotify.com/artist/1qLUtHHvwKfGUxnmLiiJO7
Choir of Young Believers,Choir Of Young Believers,https://i.scdn.co/image/ed9cc030631e9340def1fe5bcdd4a5524dea3ff5,"['danish alternative rock', 'danish indie']",https://open.spotify.com/artist/4aXPrNXYJLziXeH7Obkea7
beta satan,Beta Satan,https://i.scdn.co/image/ab6761610000e5eb36edd52838234638fd9214d1,['danish punk'],https://open.spotify.com/artist/5Dxk23InSWmTZ5Q9tXJ1Ld
Maria Timm,Maria Timm,https://i.scdn.co/image/ab67616d0000b2738b2daec8ea9fd6c13c91e916,[],https://open.spotify.com/artist/00nsSvfxtlfYQQcXH89zQ1
Jomi Massage,Jomi Massage,https://i.scdn.co/image/ab6761610000e5eba455b86d9b8f5234d4d7619f,[],https://open.spotify.com/artist/3lIprSJT9fPMHS9w9CSf3h
Fred Nukes,Fred Nukes,,[],
Kirsten Ketsjer,Kirsten Ketsjer,,[],
Campbell Brothers,Campbell Brothers,https://i.scdn.co/image/ab6761610000e5eb8033a28ca137272fa5413c31,[],https://open.spotify.com/artist/0okDOYctdYvsmejyqCkReC
Telmary,Telmary,https://i.scdn.co/image/ab6761610000e5ebe428412a9bbea8b7a58f42ea,['cuban alternative'],https://open.spotify.com/artist/5HgcoxgOLZfWfiuzjdlhyw
Sleep with all your friends,Sleep With All Your Friends,https://i.scdn.co/image/ab67616d0000b2734f4c4a75801d093aed3c36c1,[],https://open.spotify.com/artist/1yqccEqsJxwC2Rre1szx3n
Thaw,Thawse,https://i.scdn.co/image/ab67616d0000b2732a1294d8404837dcb4f941f3,[],https://open.spotify.com/artist/2LtNJ59PAmfBqpxgST9lYz
Boom Clap Bachelors,Boom Clap Bachelors,https://i.scdn.co/image/ab67616d0000b273a84ea7772d72182ffa69345b,['danish indie pop'],https://open.spotify.com/artist/30A0dNl1aYj4oOaMJKQk6Q
Lucy Love,Lucy love,https://i.scdn.co/image/ab67616d0000b27314c7f64a261081944fd481af,[],https://open.spotify.com/artist/2wqBU3RNfHlDDf3zIJXMlL
The Brazierlights In The Window,The Brazierlights In The Window,https://i.scdn.co/image/ab6761610000e5eb8de186955816a8f71ec60e4b,['danish indie'],https://open.spotify.com/artist/3XwrGZCNd2bmbJE6mZCA7Z
Ian Ion,Ion Iancu,https://i.scdn.co/image/ab67616d0000b2737680f97f321c1284b0180326,[],https://open.spotify.com/artist/3MCQhpw0dfEspUAIr3c1Wg
Canon Blue,Canon Blue,https://i.scdn.co/image/ab6761610000e5eb2de229aeda3972f4e95bcf7b,['folktronica'],https://open.spotify.com/artist/3PHaIWt6GCFP2s0bQVHj6M
Lodekka,Lodekka,https://i.scdn.co/image/ab67616d0000b2733a18f3b5becdbc5baa25c327,[],https://open.spotify.com/artist/1qBUA1w5a8nl5PZM28o6bD
BadboE,BadBoe,https://i.scdn.co/image/ab6761610000e5ebb1c2f7d0e605e94a5e962f50,"['bboy', 'funky breaks']",https://open.spotify.com/artist/5zNeN4dvLYD0QWZ6il5VLp
Various Production,Various Production,https://i.scdn.co/image/ab67616d0000b273790abbf0e15ad1804fef9791,[],https://open.spotify.com/artist/5KRNWhvVoHsxBH2i2siY0y
Boy Better Know,Boy Better Know,https://i.scdn.co/image/ab67616d0000b27374e3837055276b294df20d5b,"['grime', 'old school bassline']",https://open.spotify.com/artist/180XcSBai6RDpuElMcKk2v
BOGULTA,BOGULTA,,[],https://open.spotify.com/artist/20lfD5wEDBS60wRmdxH3Hw
Jah Wobble & Temple of Sound,Jah Wobble & Temple of Sound,,[],
The Pop Group,The Pop Group,https://i.scdn.co/image/ab6761610000e5eb40ceee644f0013a436711a54,"['experimental', 'experimental rock', 'post-punk', 'uk post-punk']",https://open.spotify.com/artist/3fBmq4xVcd346QvErp6fko
Metamatics,Metamatics,https://i.scdn.co/image/ab67616d0000b27387672421cd6bb24298f13f22,"['deep idm', 'intelligent dance music']",https://open.spotify.com/artist/0MWaIWO3tQOJccGmcL8TP8
Zeb,Zebra,https://i.scdn.co/image/ab6772690000c46cd8a33cd5855b60ca70a13664,"['glam metal', 'proto-metal']",https://open.spotify.com/artist/1q7m1DacLfRgt38Wdin4yH
Misel Quitno,Misel Quitno,https://i.scdn.co/image/ab67616d0000b273cd6e28e727d279f9d2bb1b7e,[],https://open.spotify.com/artist/2WdfAK2NyxsOn1SumHuHjw
Waldeck,Waldeck,https://i.scdn.co/image/ab6761610000e5eb81a84ff050f3a12e0ea5634f,"['downtempo', 'electro swing', 'nu jazz', 'trip hop']",https://open.spotify.com/artist/6596yDTd94cIC3dlBptxDH
Dub Syndicate,Dub Syndicate,https://i.scdn.co/image/ab67616d0000b273ed425e20d9713e807743cd7d,"['dub', 'experimental dub', 'reggae', 'uk dub']",https://open.spotify.com/artist/4KIjA6Q0lA17xuBwA5KkW4
African Head Charge,African Head Charge,https://i.scdn.co/image/ab6761610000e5eb27b626c4c5442a5a5ccdf832,"['dub', 'experimental dub', 'nyahbinghi']",https://open.spotify.com/artist/4eOZAQytg3U2l0WTClghDQ
Baby Mammoth,Baby Mammoth,https://i.scdn.co/image/ab67616d0000b273c551deec521b79baa52fc6fe,"['ambient fusion', 'future ambient', 'trip hop']",https://open.spotify.com/artist/3QM2q6SDqoM6EduVwpv5uo
Alice Coltrane,Alice Coltrane,https://i.scdn.co/image/ab6772690000c46c90d0d182686f9edf27d1b2a5,"['afrofuturism', 'avant-garde jazz', 'free jazz', 'jazz harp', 'spiritual jazz']",https://open.spotify.com/artist/0oKYiTD5CdNbrofRvM1dIr
The Scaramanga Six,The Scaramanga Six,https://i.scdn.co/image/ab67616d0000b273a8d8a6b0faa7c22e665b9075,['west yorkshire indie'],https://open.spotify.com/artist/5XxqjI6L4wkNFdvRZ2jnHs
June Tabor,June Tabor,https://i.scdn.co/image/bdea97cdbc3a6c38c4d0821ff372bac655767090,"['british folk', 'traditional british folk']",https://open.spotify.com/artist/1y2rqr1xpuz2ia93MQ9eEC
Richard Thompson,Richard Thompson,https://i.scdn.co/image/ab6761610000e5ebe01793d4a83960b52dbb01ea,"['british folk', 'folk', 'folk rock', 'singer-songwriter']",https://open.spotify.com/artist/5w75MoT8FfcGOMgjgrj1cz
Napoleon IIIrd,Napoleon IIIrd,https://i.scdn.co/image/ab6761610000e5eb1dde0a2f72adbf1dc45ea132,['leeds indie'],https://open.spotify.com/artist/2tgsWa0h0xFfGAFxxiQZOJ
Vessels,Vessels,https://i.scdn.co/image/ab6761610000e5ebcbab94b095d5dd750cac1ef5,['electronic rock'],https://open.spotify.com/artist/6Y1nACvxtuuTjKx2b4Rwmb
Juxtaposition,Juxtaposition,https://i.scdn.co/image/ab6761610000e5ebc4acba33054f6d648956af46,['college a cappella'],https://open.spotify.com/artist/4wFqotuEhWL1ERKyIVnU9F
Man Aubergine,Man Aubergine,,[],
Benjamin Wetherill,Benjamin Wetherill,https://i.scdn.co/image/ab67616d0000b27319f2f22d7d5a26ea20ecaa43,[],https://open.spotify.com/artist/0EwmQWfIo4KDs4ZtOuosnB
Sleepingdog,Sleepingdog,https://i.scdn.co/image/8570f4cac2a23e5db715d932556ea0efe38b50b0,[],https://open.spotify.com/artist/5EKMD5Wb8ZOLzVX0XY58He
blah blah tin,blah blah tin,,[],
I Concur,I Concur,https://i.scdn.co/image/ab6761610000e5eb5afe6f7c2cd7ff5e29d6c9c3,[],https://open.spotify.com/artist/2tsWKJgDzzXLDrsUbWxWQ4
Quack Quack,Quack Quack,,[],https://open.spotify.com/artist/5dDPsY4a7qvhl7OwST5c2Y
Oysterband,Oysterband,https://i.scdn.co/image/ab6761610000e5ebe1ee828a7ab5b5c5d8a6d05f,"['british folk', 'celtic rock', 'traditional british folk']",https://open.spotify.com/artist/4qL0mXWhInJHho86HqOEn7
Instant Species,Instant Species,https://i.scdn.co/image/ab6761610000e5eb11b3aa36b41e2da2983e05db,['west yorkshire indie'],https://open.spotify.com/artist/0MFmKvLJ1yP29eFxzhnC5z
A Hawk and a Hacksaw,A Hawk And A Hacksaw,https://i.scdn.co/image/ab6772690000c46cbe8e5d3cb6fcdd6db5123969,"['albuquerque indie', 'elephant 6']",https://open.spotify.com/artist/6ErV6lPlwldDFGzb26sKua
Essie Jain,Essie Jain,https://i.scdn.co/image/ab6761610000e5eb479d9c1189d576ccf156c375,['british singer-songwriter'],https://open.spotify.com/artist/20GxtfhlcLA84l4NCq7xPC
Pifco,Pifco,https://i.scdn.co/image/ab67616d0000b273487579627e4bb64a50d16dcb,[],https://open.spotify.com/artist/6AljcPWDj2LEGOCjegqqiP
Random Number,Random Number,,[],https://open.spotify.com/artist/6KtVHUmpRKPA5HaqJYpppK
Galitza,Galitza,https://i.scdn.co/image/ab67616d0000b273f2d82f182845bef95a0d67cf,[],https://open.spotify.com/artist/4ic4PDXrcN1bnMXD7NGMcJ
Nic Jones,Nic Jones,https://i.scdn.co/image/ab67616d0000b2733b50947d828ad1f8a4384df1,"['british folk', 'traditional british folk']",https://open.spotify.com/artist/5TABL8E2QU96gOZSS82bU3
Samsa,Samsa,https://i.scdn.co/image/ab67616d0000b2738c122bc2d74eaa74c3f5f759,['lo-fi rap'],https://open.spotify.com/artist/5FN9kuAUamAd4IadVnH4jH
Chacda,Chacda,,[],
Dolly Rockers,Dolly Rockers,,[],https://open.spotify.com/artist/1s4fHEvW2siUApLhonk1nk
Ode à l'Acadie,Ode à l'Acadie,https://i.scdn.co/image/ab67616d0000b2738ec793f69461cbcd40d643e2,['musique acadienne'],https://open.spotify.com/artist/6zyybuuLbPHYXnLNsYqeCL
Michel Legrand,Michel Legrand,https://i.scdn.co/image/ac21289c751953b044f515b42e0ee832c48f98e2,"['french jazz', 'french soundtrack']",https://open.spotify.com/artist/1EtE0iSY6iFlN9L9c53ETy
Haylie Duff,Haylie Duff,,[],https://open.spotify.com/artist/02T6rhlQ5X6rO01HUOIjLT
Enrique Guzmán,Enrique Guzmán,https://i.scdn.co/image/ab67616d0000b273ea4635d2db33142532595375,[],https://open.spotify.com/artist/37HkwD6PdvIg5eR7wg2WYH
Angélica María,Angélica María,https://i.scdn.co/image/ab6761610000e5eb7bdac9d1c31c33cef4533940,['deep latin christian'],https://open.spotify.com/artist/1NXjQMRTHFocDrUJDv3hlb
La Bien Querida,La Bien Querida,https://i.scdn.co/image/ab6761610000e5eb606bb95aaf8ba7fb74b67432,['spanish indie pop'],https://open.spotify.com/artist/0Wn7tfH4rhaWTn8aMqSgh6
OBK,OBK,https://i.scdn.co/image/ab6761610000e5ebe6babb2ec43deda3e912b5e3,"['spanish new wave', 'spanish pop', 'spanish synthpop']",https://open.spotify.com/artist/00iiLCQzrQfdDg27gus6Ny
Los Locos del Ritmo,Los Locos Del Ritmo,https://i.scdn.co/image/ab67616d0000b273f630cf42ad84471e70ca9858,['mexican rock-and-roll'],https://open.spotify.com/artist/2jPG2QeccDfdNbOdGrjBwO
Sarah Brightman/London Symphony Orchestra,Sarah Brightman/London Symphony Orchestra,,[],
Sandoval,Sandoval,https://i.scdn.co/image/ab6761610000e5ebfd14a88e916b6175364972be,"['latin arena pop', 'latin pop', 'mexican pop']",https://open.spotify.com/artist/4FG27h3EzTkxI1YDnHhuRW
Monna Bell,Monna Bell,https://i.scdn.co/image/ab67616d0000b2734233ca097086f02b187be309,['cancion melodica'],https://open.spotify.com/artist/2aJtGPY592hgmkGzD9oleC
Leonardo de Lozanne,Leonardo de Lozanne,https://i.scdn.co/image/ab6761610000e5eb2753455b59bfd5130bfd20c4,['mexican rock'],https://open.spotify.com/artist/0tJ0fqnovf6ASEO0Qyr03N
Los Cinco Latinos,Los Cinco Latinos,https://i.scdn.co/image/ab67616d0000b27394512679e91b1704d39bb1aa,"['cancion melodica', 'mexican rock-and-roll', 'pop romantico']",https://open.spotify.com/artist/5T5Xw3jmM98NH8KMFB6qrX
Gnaw Their Tongues,Gnaw Their Tongues,https://i.scdn.co/image/ab67616d0000b273416f463d14b23c7644acd2f8,"['avant-garde metal', 'black noise', 'drone metal', 'dutch black metal', 'experimental black metal']",https://open.spotify.com/artist/2EVBvhMdX3Qg1JwyZo3itZ
Amber,Amber,https://i.scdn.co/image/ab6761610000e5eb9521fb411160e4589df0a67b,"['dutch pop', 'vocal house']",https://open.spotify.com/artist/6uGKydhYXrVOEXM6QbVzyH
Jucifer,Jucifer,https://i.scdn.co/image/ab6761610000e5eb19375e3c46fd9135d4ec35b9,['gaian doom'],https://open.spotify.com/artist/7aILiJyQjfGVwFrNATuCU6
AiDS-3D,AiDS-3D,,[],
Kisses,Kisses,https://i.scdn.co/image/5286bf231935e1b1a2e154499e4ce1fd44592fce,"['balearic', 'chillwave', 'electrofox', 'indie dream pop', 'shimmer pop']",https://open.spotify.com/artist/0CEc9lghR3yQlU6W4jL1nj
Cursed,Cursed,https://i.scdn.co/image/ab6761610000e5ebb6ffa63240271c6b02181ed0,['phonk'],https://open.spotify.com/artist/18QNdwQlGhqjEVXUzmPoH8
محمد منير,محمد منير,,[],https://open.spotify.com/artist/3FVIRmyajiPkbiY9xFkzCL
Hasan Dursun,Hasan Dursun,https://i.scdn.co/image/ab67616d0000b27387660bb78f401c231e58a4d9,['ilahiler'],https://open.spotify.com/artist/5SxppQ5MKlZlQxV5sUHF7N
Abu Ali,Abu Ali,,[],https://open.spotify.com/artist/2brvGrTBunAXy5AtDa7Zxy
ميس شلش,ميس شلش,https://i.scdn.co/image/ab67616d0000b273b81549fa41fadfd30e8f407d,[],https://open.spotify.com/artist/7HjqjUPvfJkn4IGBixCVz5
Grup Yeniçağ,Grup Yeniçağ,,[],
Imad Al-Sharif,Imad Al-Sharif,,[],
Talib al-Habib,Talib al Habib,https://i.scdn.co/image/ab67616d0000b2737f4c02eb0c9a9e01f51398c1,['nasheed'],https://open.spotify.com/artist/0pQpOjbkUzA8bRvvQd4Fl2
Abu Ali & Abu Abdul Maalik,Abu Ali & Abu Abdul Maalik,,[],
SufiTrance,SufiTrance,,[],
Ibrahim Jibreen,Ibrahim Al Jibreen,https://i.scdn.co/image/ab67616d0000b273f417b2211f584c52d62d4ee7,['islamic recitation'],https://open.spotify.com/artist/4uK8iAoB0LjPH29l3ChPaq
Houria Aïchi,Houria Aichi,https://i.scdn.co/image/ab6761610000e5ebbe6d62aadf0e759b0d936a0c,['algerian folk'],https://open.spotify.com/artist/3iuZcFpoWiNR1AsumJXglt
grup genç,Grup Genç,https://i.scdn.co/image/ab67616d0000b2732db8c318735b5c17553f9b51,['ilahiler'],https://open.spotify.com/artist/6bQayty8BTRjGznFRxCEVb
Ahmet Çalışır,Ahmet Çalışır,https://i.scdn.co/image/ab67616d0000b273b8e4e28260d66a418e0e1118,['mevlevi sufi'],https://open.spotify.com/artist/2AUtmdGnE6OVnUDc69W8HH
